# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.global.apply.state.to.project.builder.ms,1715101793503000000,1715101853488000000,0
workspaceModel.moduleBridge.update.option.ms,1715101793503000000,1715101853488000000,0
workspaceModel.orphan.listener.update.ms,1715101793503000000,1715101853488000000,1
jps.modifiable.module.model.bridge.load.module.ms,1715101793503000000,1715101853488000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1715101793503000000,1715101853488000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1715101793503000000,1715101853488000000,0
workspaceModel.global.apply.state.to.project.ms,1715101793503000000,1715101853488000000,0
jps.module.iml.entities.serializer.save.entities.ms,1715101793503000000,1715101853488000000,1
jps.global.initialize.library.bridges.ms,1715101793503000000,1715101853488000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1715101793503000000,1715101853488000000,0
jps.global.handle.before.change.events.ms,1715101793503000000,1715101853488000000,0
jps.global.get.library.by.name.ms,1715101793503000000,1715101853488000000,0
jps.modifiable.module.model.bridge.disposing.ms,1715101793503000000,1715101853488000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1715101793503000000,1715101853488000000,0
jps.library.entities.serializer.load.entities.ms,1715101793503000000,1715101853488000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1715101793503000000,1715101853488000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1715101793503000000,1715101853488000000,3
workspaceModel.mutableEntityStorage.add.entity.ms,1715101793503000000,1715101853488000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1715101793503000000,1715101853488000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1715101793503000000,1715101853488000000,1
jps.global.initialize.library.bridges.after.loading.ms,1715101793503000000,1715101853488000000,0
jps.facet.change.listener.process.change.events.ms,1715101793503000000,1715101853488000000,0
workspaceModel.sync.entities.ms,1715101793503000000,1715101853488000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1715101793503000000,1715101853488000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1715101793503000000,1715101853488000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1715101793503000000,1715101853488000000,0
jps.app.storage.content.writer.save.component.ms,1715101793503000000,1715101853488000000,0
workspaceModel.load.cache.from.file.ms,1715101793503000000,1715101853488000000,0
jps.modifiable.module.model.bridge.renaming.ms,1715101793503000000,1715101853488000000,0
workspaceModel.do.save.caches.ms,1715101793503000000,1715101853488000000,27
jps.global.handle.changed.events.ms,1715101793503000000,1715101853488000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1715101793503000000,1715101853488000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1715101793503000000,1715101853488000000,0
jps.reload.project.entities.ms,1715101793503000000,1715101853488000000,0
